"Estimate" "Std. Error" "t value" "Pr(>|t|)"
"(Intercept)" -6.48128949804255 0.887333791031752 -7.30422932559166 3.11859216249482e-13
"Beta" 0.322724571257957 0.701794678618697 0.459856110469743 0.645634735586063
"summer_tmean" -0.0739553985495062 0.0379562264712477 -1.94843917388701 0.0514049920098004
"winter_tmean" -0.02727638285208 0.0362158447508362 -0.753161579958735 0.45137983498924
"as.factor(year)2002" 0.0402879101880797 0.0442532998906493 0.910393355696227 0.362648529268312
"as.factor(year)2003" -0.0352319769136916 0.104343311316256 -0.337654387897528 0.735634448207831
"as.factor(year)2004" -0.177862032812473 0.097590243374766 -1.82253908445998 0.0684187025453154
"as.factor(year)2005" -0.0981525285770494 0.0854516622916038 -1.1486321733813 0.250749539673697
"as.factor(year)2006" -0.0438167607413087 0.0696171578814071 -0.629396000565702 0.529111740103278
"as.factor(year)2007" -0.0988285300814321 0.0663005280878054 -1.49061452347028 0.136110779020363
"as.factor(year)2008" -0.072094044643226 0.0429321486053183 -1.6792554527377 0.0931498618266183
"as.factor(year)2009" -0.185301928318284 0.0908603493895288 -2.03941465736472 0.0414486255092454
"as.factor(year)2010" -0.058316071078114 0.076022773477859 -0.767086866346675 0.443057458999426
"as.factor(year)2011" -0.145717042460357 0.0584026381036554 -2.49504212809245 0.0126185962416082
"as.factor(year)2012" -0.0263574681757635 0.0814727935228969 -0.323512513025051 0.746317438717179
"as.factor(year)2013" -0.103364605143206 0.0663716642456477 -1.55736045371174 0.119433139490951
"as.factor(year)2014" -0.243098007179459 0.0824887741240374 -2.94704351908437 0.00321956955384359
"as.factor(year)2015" -0.187201664185254 0.0935382945813676 -2.00133715312085 0.0453971594922442
"as.factor(ZCTA5CE10)01002" -1.28525066436125 0.192974549284502 -6.6602081420924 2.956047791853e-11
"as.factor(ZCTA5CE10)01005" -0.592014475715557 0.283625055814739 -2.08731373896055 0.0368982582020151
"as.factor(ZCTA5CE10)01007" -0.331001521169032 0.182866729469938 -1.81006967275283 0.0703306959518907
"as.factor(ZCTA5CE10)01008" -0.449281040994109 0.477980725504911 -0.939956397864193 0.347274514066736
"as.factor(ZCTA5CE10)01010" -0.0126744584352898 0.259325887406578 -0.0488746363197379 0.961020688960748
"as.factor(ZCTA5CE10)01011" -0.129318387049957 0.371187623857892 -0.348390891123748 0.727557815242669
"as.factor(ZCTA5CE10)01012" -12.9112463180356 201.042328332118 -0.0642215319786115 0.948795788324515
"as.factor(ZCTA5CE10)01013" 0.21773977290433 0.139439402596023 1.56153690313171 0.118445331601631
"as.factor(ZCTA5CE10)01020" 0.310777003187853 0.132478929547018 2.3458598605113 0.0190128417477987
"as.factor(ZCTA5CE10)01022" -0.259716733245766 0.338465720997561 -0.767335411338858 0.442909718649796
"as.factor(ZCTA5CE10)01026" -1.19427228738696 0.73420700172839 -1.62661522510074 0.103866844230141
"as.factor(ZCTA5CE10)01027" 0.0413582989128651 0.164634095948008 0.251213448069263 0.801656951392096
"as.factor(ZCTA5CE10)01028" -0.263176930300882 0.171560084211107 -1.53402192305431 0.125072454035204
"as.factor(ZCTA5CE10)01030" -0.0912309817353225 0.177560273352181 -0.513802890775971 0.607407101505553
"as.factor(ZCTA5CE10)01031" -0.414549263159794 0.470329946576947 -0.881400953047699 0.378133114351926
"as.factor(ZCTA5CE10)01032" 0.267157362164097 0.533514341964362 0.500750103887446 0.616563795105808
"as.factor(ZCTA5CE10)01033" -0.0790301645500116 0.216406655581419 -0.365192855726555 0.714979217033116
"as.factor(ZCTA5CE10)01034" -0.583439325793932 0.409200544976918 -1.4258029050935 0.153972794704028
"as.factor(ZCTA5CE10)01035" -0.478051546307772 0.271595506438174 -1.76015999887905 0.0784272512300812
"as.factor(ZCTA5CE10)01036" -0.749572671926211 0.302960208733639 -2.47416211871319 0.013380003635574
"as.factor(ZCTA5CE10)01037" -1.53184756160308 1.01771957200036 -1.50517647861698 0.1323268261007
"as.factor(ZCTA5CE10)01038" -0.334153590332949 0.339952124020877 -0.982943087340226 0.325671677935637
"as.factor(ZCTA5CE10)01039" -0.366238580516741 0.471007532734421 -0.777564168433896 0.436854014569115
"as.factor(ZCTA5CE10)01040" 0.15745548960917 0.133314688638279 1.18108132882786 0.237613208185314
"as.factor(ZCTA5CE10)01050" -0.213285343185014 0.323782044426982 -0.658731226317626 0.510091482369965
"as.factor(ZCTA5CE10)01053" -0.0186837013113974 0.359335791098973 -0.0519951025592417 0.958534177891435
"as.factor(ZCTA5CE10)01054" -0.547866305212795 0.434636524860897 -1.26051602632369 0.207528075809017
"as.factor(ZCTA5CE10)01056" -0.161071131648567 0.155182167543612 -1.03794871664813 0.299332164070124
"as.factor(ZCTA5CE10)01057" -0.151707431121071 0.201001595140578 -0.754757349139288 0.45042166689209
"as.factor(ZCTA5CE10)01060" -0.0940784558544642 0.16443271660607 -0.572139521843741 0.567247049074248
"as.factor(ZCTA5CE10)01062" -0.275971607617761 0.191722515552471 -1.43943243610442 0.150075724911947
"as.factor(ZCTA5CE10)01068" -0.0807939180523046 0.347918549926668 -0.232220782908338 0.816373775924744
"as.factor(ZCTA5CE10)01069" 0.0574404590688549 0.184888607109553 0.310676033352448 0.756056783199918
"as.factor(ZCTA5CE10)01070" -0.318145596246383 0.61205696070114 -0.519797366378992 0.603222343148549
"as.factor(ZCTA5CE10)01071" -0.803446507382768 0.521084969827214 -1.54187235077838 0.123152820551689
"as.factor(ZCTA5CE10)01072" -2.20898195254468 1.01937328577083 -2.16700004147577 0.030270701471055
"as.factor(ZCTA5CE10)01073" 0.0272847598732406 0.214822292133758 0.127010840459015 0.898935708964254
"as.factor(ZCTA5CE10)01075" -0.351988223805718 0.170448663951419 -2.06506883448521 0.0389556637357926
"as.factor(ZCTA5CE10)01077" -0.182918409130421 0.19506664801526 -0.937722624505812 0.348421474587141
"as.factor(ZCTA5CE10)01080" 0.314583345227631 0.264953947625265 1.18731329745106 0.235147029338996
"as.factor(ZCTA5CE10)01081" 0.473469287142022 0.28575140236773 1.65692725641542 0.0975819745195241
"as.factor(ZCTA5CE10)01082" 0.253295230705498 0.173041755724619 1.46378097959544 0.143301685882111
"as.factor(ZCTA5CE10)01084" -0.017140225799636 1.01979187731122 -0.0168075723890132 0.986590639680257
"as.factor(ZCTA5CE10)01085" -0.0454633624528852 0.136094046819924 -0.334058421475564 0.738346146166841
"as.factor(ZCTA5CE10)01088" 0.189883457914605 0.518648824821359 0.366111805960435 0.714293447110496
"as.factor(ZCTA5CE10)01089" 0.121109447492512 0.136864978044415 0.884882672126754 0.376252326726422
"as.factor(ZCTA5CE10)01092" -0.0352521309022421 0.401579963066468 -0.0877835901797902 0.9300513583418
"as.factor(ZCTA5CE10)01095" -0.451001437625161 0.185986116857895 -2.42491990931642 0.015338572625611
"as.factor(ZCTA5CE10)01096" -0.0212710129486358 0.304763921325663 -0.0697950494143504 0.944358913649755
"as.factor(ZCTA5CE10)01098" -0.650989527611524 0.533082998595698 -1.2211785581728 0.222062280722642
